
 prefix: application, CPU load: 0.38, Heap load: 12.77
 prefix: admin, CPU load: 0.38, Heap load: 4.15
 prefix: application, CPU load: 0.38, Heap load: 12.77
 prefix: admin, CPU load: 0.38, Heap load: 4.17
 prefix: application, CPU load: 0.38, Heap load: 12.77
 prefix: admin, CPU load: 0.35, Heap load: 4.37
 prefix: application, CPU load: 0.35, Heap load: 12.77
 prefix: admin, CPU load: 0.35, Heap load: 4.37
 prefix: application, CPU load: 0.35, Heap load: 12.77
 prefix: admin, CPU load: 0.35, Heap load: 1.12
 prefix: application, CPU load: 0.35, Heap load: 12.77
 prefix: admin, CPU load: 0.35, Heap load: 1.12
 prefix: application, CPU load: 0.35, Heap load: 12.77
 prefix: admin, CPU load: 0.35, Heap load: 1.32
 prefix: application, CPU load: 0.35, Heap load: 12.77
 prefix: admin, CPU load: 0.4, Heap load: 1.32
 prefix: application, CPU load: 0.4, Heap load: 12.77
 prefix: admin, CPU load: 0.4, Heap load: 1.52
 prefix: application, CPU load: 0.4, Heap load: 12.77
 prefix: admin, CPU load: 0.4, Heap load: 1.52
 prefix: application, CPU load: 0.4, Heap load: 12.77
 prefix: admin, CPU load: 0.4, Heap load: 1.72
 prefix: application, CPU load: 0.4, Heap load: 12.77
 prefix: admin, CPU load: 0.4, Heap load: 1.72
